Дата,АЕС,ТЕЦ,"Генерація з ВДЕ",ТЕС,ГЕС,ГАЕС(генерація),Споживання,ГАЕС(закачка),"Україна - Білорусь,РФ","Україна - ЄС","Україна - Молдова"
"01.05.2016 23:00:00",7352,659,98,3917,1629,0,13061,0,-113,-272,-33
"02.05.2016 00:00:00",7354,652,142,3841,1099,0,12516,0,-71,-323,-21
"02.05.2016 01:00:00",7384,656,133,3799,529,0,11851,-7,-190,-322,15
"02.05.2016 02:00:00",7413,653,114,3812,472,0,11505,-402,-107,-314,1
"02.05.2016 03:00:00",7363,651,74,3637,462,0,11302,-400,-35,-323,7
"02.05.2016 04:00:00",7350,652,63,3655,562,0,11520,-404,87,-320,9
"02.05.2016 05:00:00",7340,649,69,3630,690,0,11355,-620,43,-322,13
"02.05.2016 06:00:00",7385,650,71,3676,748,0,11490,-623,11,-318,34
"02.05.2016 07:00:00",7626,667,63,3793,474,0,11813,-404,43,-314,20
"02.05.2016 08:00:00",7640,649,79,3878,375,0,12140,0,15,-311,-16
"02.05.2016 09:00:00",7652,641,132,3990,953,0,12851,0,-28,-323,17
"02.05.2016 10:00:00",7710,651,192,4038,1122,0,13275,0,27,-315,39
"02.05.2016 11:00:00",7733,657,240,4003,1147,0,13251,0,-66,-319,39
"02.05.2016 12:00:00",7445,652,206,4011,1487,0,13356,0,79,-350,4
"02.05.2016 13:00:00",7372,657,187,3974,1516,0,13146,0,-81,-319,10
"02.05.2016 14:00:00",7241,651,216,4515,1008,0,13120,0,-19,-334,14
"02.05.2016 15:00:00",7259,651,200,4770,663,0,13013,0,-23,-338,8
"02.05.2016 16:00:00",7221,658,158,4755,673,0,12940,0,-16,-340,2
"02.05.2016 17:00:00",7234,656,125,4760,870,0,13126,0,-30,-326,11
"02.05.2016 18:00:00",7202,653,71,4520,1162,0,13124,0,-58,-262,19
"02.05.2016 19:00:00",7232,653,29,4698,1066,0,13247,0,-36,-240,36
"02.05.2016 20:00:00",7350,653,30,4759,1124,322,13767,0,-27,-257,26
"02.05.2016 21:00:00",7342,656,31,4868,2142,470,15069,0,102,-312,-10
"02.05.2016 22:00:00",7370,657,14,4676,2080,472,14652,0,-96,-324,8
"02.05.2016 23:00:00",7536,657,10,4027,2022,0,13645,0,-84,-327,-16
"03.05.2016 00:00:00",7541,664,10,3896,1144,0,12854,0,87,-317,-14
"03.05.2016 01:00:00",7536,663,9,4112,599,0,12417,-87,75,-332,-9
"03.05.2016 02:00:00",7533,663,14,4135,521,0,11912,-490,-12,-323,13
"03.05.2016 03:00:00",7551,660,23,4061,380,0,11645,-491,-94,-322,22
"03.05.2016 04:00:00",7522,657,47,4022,489,0,11614,-709,19,-323,28
"03.05.2016 05:00:00",7500,655,47,4106,636,0,11792,-707,-11,-326,35
"03.05.2016 06:00:00",7554,654,135,4136,594,0,11994,-700,5,-306,79
"03.05.2016 07:00:00",7590,657,113,3914,621,0,12410,0,-15,-321,19
"03.05.2016 08:00:00",7606,659,139,4147,780,0,12766,0,-52,-326,-2
"03.05.2016 09:00:00",7578,655,224,4486,1286,0,13650,0,-54,-317,-12
"03.05.2016 10:00:00",7571,656,323,4929,977,0,14033,0,83,-326,23
"03.05.2016 11:00:00",7584,659,348,4992,1069,0,14176,0,10,-312,19
"03.05.2016 12:00:00",7522,660,320,5015,1286,0,14373,0,43,-325,36
"03.05.2016 13:00:00",7529,655,290,4673,1653,0,14285,0,-53,-319,34
"03.05.2016 14:00:00",7564,655,246,4618,1523,0,14321,0,212,-332,13
"03.05.2016 15:00:00",7525,657,263,4667,1154,321,14075,0,-28,-323,29
"03.05.2016 16:00:00",7563,656,234,4678,1086,322,14098,0,37,-328,32
"03.05.2016 17:00:00",7514,649,253,4676,1190,322,14146,0,25,-321,20
"03.05.2016 18:00:00",7501,653,228,4633,1267,321,14169,0,11,-276,24
"03.05.2016 19:00:00",7533,646,176,4590,1179,474,14239,0,26,-219,29
"03.05.2016 20:00:00",7542,649,185,4702,1423,667,14653,0,-10,-276,-10
"03.05.2016 21:00:00",7536,653,205,4817,2705,472,15931,0,36,-309,50
"03.05.2016 22:00:00",7543,640,226,5014,2171,472,15508,0,-35,-319,14
"03.05.2016 23:00:00",7638,645,228,4830,1327,0,14143,0,33,-323,-49
"04.05.2016 00:00:00",7684,658,232,4535,526,0,13256,0,107,-273,-42
"04.05.2016 01:00:00",7719,650,206,4291,579,0,12538,-491,-32,-223,-7
"04.05.2016 02:00:00",7776,651,209,4075,486,0,11934,-902,-42,-168,3
"04.05.2016 03:00:00",7818,646,226,4153,574,0,11941,-1125,-39,-174,10
"04.05.2016 04:00:00",7818,650,235,4012,558,0,11888,-1116,41,-176,12
"04.05.2016 05:00:00",7822,649,244,3971,784,0,12148,-1107,79,-171,32
"04.05.2016 06:00:00",7811,650,240,3869,494,0,12786,0,15,-174,56
"04.05.2016 07:00:00",7820,657,247,4475,1204,0,14111,0,2,-163,61
"04.05.2016 08:00:00",7813,655,262,5072,1284,0,14606,0,18,-274,-19
"04.05.2016 09:00:00",7809,657,276,5222,1276,323,15087,0,35,-272,-32
"04.05.2016 10:00:00",7796,650,303,5401,1330,322,15229,0,-48,-311,-4
"04.05.2016 11:00:00",7805,648,310,5270,1397,323,15129,0,-120,-304,8
"04.05.2016 12:00:00",7802,654,301,5269,1380,322,15206,0,3,-339,13
"04.05.2016 13:00:00",7790,656,298,5045,1638,322,15184,0,-38,-348,14
"04.05.2016 14:00:00",7770,649,306,5041,1777,324,15318,0,9,-370,7
"04.05.2016 15:00:00",7784,652,294,5028,1574,324,15143,0,57,-383,7
"04.05.2016 16:00:00",7780,648,278,5191,1701,0,15088,0,62,-388,8
"04.05.2016 17:00:00",7791,650,275,5234,1581,0,14977,0,0,-393,33
"04.05.2016 18:00:00",7754,647,257,5225,1636,0,14957,0,11,-381,8
"04.05.2016 19:00:00",7795,645,242,5219,1708,0,15017,0,12,-387,-10
"04.05.2016 20:00:00",7765,646,210,5082,1822,320,15151,0,-72,-399,4
"04.05.2016 21:00:00",7787,643,195,5187,2103,1155,16405,0,-33,-390,-7
"04.05.2016 22:00:00",7782,643,196,4868,1905,1154,15818,0,-130,-392,12
"04.05.2016 23:00:00",7766,651,187,4603,1709,0,14362,0,-8,-377,28
"05.05.2016 00:00:00",7814,650,158,4495,942,0,13443,-87,26,-387,11
"05.05.2016 01:00:00",7804,651,186,4467,799,0,12844,-500,-24,-393,12
"05.05.2016 02:00:00",7798,652,180,4437,753,0,12396,-908,-14,-387,37
"05.05.2016 03:00:00",7823,647,189,4430,697,0,12192,-1128,43,-388,38
"05.05.2016 04:00:00",7820,645,135,4442,849,0,12239,-1118,-11,-415,43
"05.05.2016 05:00:00",7799,645,132,4528,821,0,12264,-1116,-23,-396,36
"05.05.2016 06:00:00",7818,645,77,4321,557,0,12867,0,-52,-386,48
"05.05.2016 07:00:00",7820,641,87,4686,1275,0,13990,0,67,-393,-7
"05.05.2016 08:00:00",7816,641,104,5076,1511,0,14492,0,-85,-387,16
"05.05.2016 09:00:00",7843,648,132,5253,1496,321,15062,0,-20,-396,-5
"05.05.2016 10:00:00",7814,644,160,5284,1561,321,15123,0,-85,-405,33
"05.05.2016 11:00:00",7792,633,209,5218,1451,320,15014,0,46,-401,-50
"05.05.2016 12:00:00",7826,641,250,4904,1962,321,15253,0,-99,-410,55
"05.05.2016 13:00:00",7783,641,206,5083,1748,320,15196,0,-49,-399,63
"05.05.2016 14:00:00",7786,641,206,5368,1619,322,15300,0,-108,-379,42
"05.05.2016 15:00:00",7804,641,160,5395,1543,322,15205,0,-39,-401,-25
"05.05.2016 16:00:00",7793,646,147,5407,1731,0,15176,0,-19,-388,57
"05.05.2016 17:00:00",7783,641,75,5052,2009,0,14891,0,-84,-389,5
"05.05.2016 18:00:00",7762,643,93,5102,2029,0,15020,0,-23,-392,12
"05.05.2016 19:00:00",7811,640,23,5137,1890,323,15170,0,-58,-385,5
"05.05.2016 20:00:00",7791,639,9,5180,1890,442,15291,0,-23,-401,-10
"05.05.2016 21:00:00",7815,640,2,5399,2606,757,16444,0,-72,-404,-64
"05.05.2016 22:00:00",7789,638,6,5280,2232,758,16010,0,-94,-387,3
"05.05.2016 23:00:00",7811,636,22,4737,1950,0,14591,0,-68,-398,92
"06.05.2016 00:00:00",7807,639,8,4296,1354,0,13428,-87,-61,-398,41
"06.05.2016 01:00:00",7807,636,12,4554,859,0,12698,-504,-100,-393,-21
"06.05.2016 02:00:00",7806,641,19,4329,670,0,12380,-505,-16,-405,-4
"06.05.2016 03:00:00",7807,654,20,4303,594,0,12170,-718,45,-397,14
"06.05.2016 04:00:00",7800,651,13,4310,540,0,12003,-721,-121,-401,77
"06.05.2016 05:00:00",7835,652,14,4354,540,0,12309,-631,7,-394,90
"06.05.2016 06:00:00",7806,652,23,4408,866,0,12859,-219,-127,-401,22
"06.05.2016 07:00:00",7840,651,39,4362,1668,0,13933,0,-109,-390,66
"06.05.2016 08:00:00",7833,649,73,4730,1754,0,14381,0,0,-406,-39
"06.05.2016 09:00:00",7840,646,91,4804,2159,0,14914,0,-37,-390,19
"06.05.2016 10:00:00",7816,651,105,5105,1938,0,14992,0,-33,-406,36
"06.05.2016 11:00:00",7820,666,82,4978,1807,323,15100,0,29,-394,6
"06.05.2016 12:00:00",7795,661,145,5156,1767,322,15165,0,-89,-401,20
"06.05.2016 13:00:00",7794,653,188,5296,1626,322,15226,0,-46,-397,-1
"06.05.2016 14:00:00",7794,658,130,5299,1977,0,15278,0,-35,-406,62
"06.05.2016 15:00:00",7792,656,142,5511,1656,0,15144,0,-105,-383,79
"06.05.2016 16:00:00",7795,655,114,5428,1738,0,15053,0,-80,-383,-9
"06.05.2016 17:00:00",7780,651,89,5256,1888,0,14991,0,-90,-395,28
"06.05.2016 18:00:00",7808,652,76,5289,1832,0,15025,0,-109,-386,81
"06.05.2016 19:00:00",7809,654,31,5152,1975,0,15059,0,60,-390,-9
"06.05.2016 20:00:00",7801,652,14,5140,2176,0,15106,0,-56,-391,-2
"06.05.2016 21:00:00",7831,651,21,5198,2654,434,16163,0,-80,-389,79
"06.05.2016 22:00:00",7787,648,73,5213,2068,434,15602,0,-77,-390,67
"06.05.2016 23:00:00",7836,654,48,5058,1490,118,14489,0,-119,-380,-25
"07.05.2016 00:00:00",7812,661,54,4792,946,0,13673,0,13,-390,-42
"07.05.2016 01:00:00",7850,662,58,4535,490,0,12870,0,-156,-437,20
"07.05.2016 02:00:00",7835,663,15,4456,601,0,12389,-493,18,-512,-45
"07.05.2016 03:00:00",7851,658,11,4424,741,0,12276,-713,-58,-545,60
"07.05.2016 04:00:00",7840,655,9,4571,455,0,12165,-712,33,-535,-4
"07.05.2016 05:00:00",7845,654,14,4591,601,0,12169,-708,-103,-539,-30
"07.05.2016 06:00:00",7830,653,14,4749,617,0,12500,-708,-56,-535,94
"07.05.2016 07:00:00",7844,653,32,4814,861,0,13152,-490,42,-539,113
"07.05.2016 08:00:00",7857,662,63,5025,840,0,13588,0,-96,-540,-28
"07.05.2016 09:00:00",7845,656,110,5159,1336,0,14241,0,-145,-547,30
"07.05.2016 10:00:00",7846,667,160,5384,1458,0,14749,0,14,-552,-21
"07.05.2016 11:00:00",7815,665,167,5402,1393,321,14950,0,-30,-541,-40
"07.05.2016 12:00:00",7824,640,199,5613,1410,321,15192,0,-39,-547,-32
"07.05.2016 13:00:00",7793,644,212,5571,1419,320,15180,0,-15,-529,-40
"07.05.2016 14:00:00",7825,642,196,5545,1523,321,15264,0,-19,-526,-53
"07.05.2016 15:00:00",7820,637,216,5642,1537,0,15076,0,-11,-537,-30
"07.05.2016 16:00:00",7781,638,142,5663,1570,0,15078,0,60,-546,-33
"07.05.2016 17:00:00",7795,637,88,5649,1746,0,15112,0,-22,-551,-34
"07.05.2016 18:00:00",7790,635,59,5665,1738,0,15108,0,-50,-512,-8
"07.05.2016 19:00:00",7793,636,46,5698,1717,0,15251,0,59,-464,-20
"07.05.2016 20:00:00",7785,634,21,5806,1729,115,15272,0,-107,-466,-18
"07.05.2016 21:00:00",7784,636,22,5978,2343,431,16379,0,-93,-471,-22
"07.05.2016 22:00:00",7834,636,7,6000,2113,316,16082,0,-79,-495,-42
"07.05.2016 23:00:00",7790,636,3,5365,1513,0,14680,0,26,-544,77
"08.05.2016 00:00:00",7797,636,5,4570,1465,0,13682,0,-110,-537,25
"08.05.2016 01:00:00",7816,629,5,4632,609,0,12876,0,-127,-550,14
"08.05.2016 02:00:00",7802,634,3,4589,611,0,12350,-492,-150,-533,24
"08.05.2016 03:00:00",7809,626,7,4686,555,0,12282,-712,48,-538,-50
"08.05.2016 04:00:00",7797,623,-1,4687,373,0,12020,-713,-61,-548,7
"08.05.2016 05:00:00",7837,630,-1,4652,463,0,12199,-706,-49,-474,-8
"08.05.2016 06:00:00",7816,631,2,4564,783,0,12464,-704,109,-558,-25
"08.05.2016 07:00:00",7810,630,16,4462,583,0,12630,0,-143,-543,-19
"08.05.2016 08:00:00",7834,628,53,4679,630,0,13061,0,-53,-501,-36
"08.05.2016 09:00:00",7820,629,77,4686,1017,0,13594,0,19,-462,-13
"08.05.2016 10:00:00",7805,624,116,4695,807,322,13519,0,-285,-467,78
"08.05.2016 11:00:00",7788,624,123,4459,971,0,13348,0,-60,-467,77
"08.05.2016 12:00:00",7783,625,138,4057,1585,0,13580,0,26,-470,-1
"08.05.2016 13:00:00",7784,622,119,4110,1390,322,13614,0,-79,-476,-15
"08.05.2016 14:00:00",7747,627,179,4362,964,321,13605,0,-33,-457,61
"08.05.2016 15:00:00",7764,625,164,4658,816,0,13472,0,22,-473,62
"08.05.2016 16:00:00",7782,640,182,4686,976,0,13626,0,1,-470,-1
"08.05.2016 17:00:00",7785,630,130,4802,1017,0,13661,0,-49,-461,-14
"08.05.2016 18:00:00",7771,626,92,4896,996,0,13682,0,-1,-470,-41
"08.05.2016 19:00:00",7804,629,39,4771,1281,0,13928,0,29,-459,18
"08.05.2016 20:00:00",7788,624,12,4573,1686,0,13952,0,-132,-467,69
"08.05.2016 21:00:00",7768,625,12,4839,2302,434,15186,0,-74,-469,-34
"08.05.2016 22:00:00",7767,631,11,4898,1840,756,15087,0,-77,-504,-40
"08.05.2016 23:00:00",7783,629,15,4792,1157,324,13948,0,-10,-544,-23
"09.05.2016 00:00:00",7795,632,14,4636,704,0,13231,0,144,-459,-82
"09.05.2016 01:00:00",7789,629,10,4900,767,0,12542,-822,-39,-537,-10
"09.05.2016 02:00:00",7799,636,4,4933,361,0,12046,-898,-53,-546,-53
"09.05.2016 03:00:00",7821,638,0,4770,363,0,11878,-903,-160,-549,31
"09.05.2016 04:00:00",7782,637,0,4538,487,0,11822,-904,-22,-535,-29
"09.05.2016 05:00:00",7816,643,7,4561,769,0,11855,-1328,112,-540,-46
"09.05.2016 06:00:00",7831,637,11,4408,739,0,12056,-838,-17,-540,-22
"09.05.2016 07:00:00",7809,636,24,4413,361,0,12465,0,-56,-536,-24
"09.05.2016 08:00:00",7827,643,36,4424,550,320,12982,0,-40,-545,-56
"09.05.2016 09:00:00",7816,636,63,4529,1085,323,13689,0,23,-543,-64
"09.05.2016 10:00:00",7825,632,91,4742,1206,320,14076,0,5,-532,-38
"09.05.2016 11:00:00",7831,631,81,4760,1333,0,13939,0,-37,-548,61
"09.05.2016 12:00:00",7812,625,98,4745,1612,0,14339,0,99,-536,58
"09.05.2016 13:00:00",7816,629,115,5102,965,321,14265,0,-27,-553,66
"09.05.2016 14:00:00",7786,630,109,5055,845,321,13962,0,-99,-553,37
"09.05.2016 15:00:00",7771,622,137,5050,720,321,13926,0,-32,-553,56
"09.05.2016 16:00:00",7778,627,128,5015,694,321,13875,0,-31,-545,53
"09.05.2016 17:00:00",7776,619,93,4926,1125,0,13844,0,-19,-535,32
"09.05.2016 18:00:00",7748,616,53,4937,1359,0,13966,0,-49,-539,17
"09.05.2016 19:00:00",7762,597,30,4981,1463,0,14016,0,-49,-546,-39
"09.05.2016 20:00:00",7795,595,10,4992,1359,269,14192,0,-55,-539,-36
"09.05.2016 21:00:00",7773,592,7,5071,2605,269,15568,0,27,-531,-41
"09.05.2016 22:00:00",7788,611,20,5105,2249,474,15326,0,-136,-544,-50
"09.05.2016 23:00:00",7710,605,18,4676,1154,474,13970,0,64,-552,-11
"10.05.2016 00:00:00",7088,613,15,4503,1089,324,13247,0,188,-520,64
"10.05.2016 01:00:00",6834,600,15,5146,861,0,12517,-493,147,-445,-42
"10.05.2016 02:00:00",6899,596,14,5124,807,0,11992,-904,-5,-404,-34
"10.05.2016 03:00:00",6925,611,8,5111,785,0,11881,-1123,49,-391,5
"10.05.2016 04:00:00",7206,615,7,5027,626,0,11910,-1125,63,-398,-12
"10.05.2016 05:00:00",7432,608,18,4719,554,0,11989,-896,77,-390,-29
"10.05.2016 06:00:00",7555,608,26,4316,480,0,12640,0,54,-382,113
"10.05.2016 07:00:00",7537,600,34,4604,1825,0,13859,0,-237,-394,28
"10.05.2016 08:00:00",7547,598,64,5233,1563,0,14552,0,3,-394,75
"10.05.2016 09:00:00",7603,601,109,5292,1794,323,15047,0,-62,-383,-49
"10.05.2016 10:00:00",7694,609,165,5334,1651,324,15107,0,-64,-400,-22
"10.05.2016 11:00:00",7698,607,198,5420,1302,324,14958,0,30,-397,-46
"10.05.2016 12:00:00",7726,607,162,5054,1697,325,15015,0,47,-412,-15
"10.05.2016 13:00:00",7736,595,187,5400,1371,323,15035,0,9,-393,-18
"10.05.2016 14:00:00",7786,604,172,5482,1399,322,15204,0,-3,-394,6
"10.05.2016 15:00:00",7881,605,132,5574,1288,324,15185,0,-2,-394,-54
"10.05.2016 16:00:00",7876,601,129,5902,879,321,14966,0,-161,-401,-4
"10.05.2016 17:00:00",7880,606,80,5857,1109,0,14952,0,-61,-396,53
"10.05.2016 18:00:00",7883,605,69,5894,1120,0,14946,0,-53,-395,6
"10.05.2016 19:00:00",7890,603,49,5933,1133,0,14983,0,5,-400,-49
"10.05.2016 20:00:00",7872,606,39,5813,933,471,15099,0,-79,-396,37
"10.05.2016 21:00:00",7893,607,34,5325,2386,594,16038,0,-86,-418,-86
"10.05.2016 22:00:00",7919,611,21,5259,2454,122,15806,0,-122,-319,55
"10.05.2016 23:00:00",7898,603,31,4484,1810,0,14177,-20,-139,-314,-4
"11.05.2016 00:00:00",7891,610,78,4211,1575,0,13404,-420,-28,-301,-56
"11.05.2016 01:00:00",7900,603,24,4341,764,0,12628,-505,-118,-179,-54
"11.05.2016 02:00:00",7894,596,14,4378,661,0,12315,-924,37,-172,-26
"11.05.2016 03:00:00",7912,609,8,4354,523,0,12008,-1125,76,-179,-30
"11.05.2016 04:00:00",7886,604,6,4364,466,0,11920,-1124,28,-171,-4
"11.05.2016 05:00:00",7941,611,9,4527,465,0,12134,-1120,-43,-179,64
"11.05.2016 06:00:00",7945,604,38,4227,463,0,12887,0,-132,-158,52
"11.05.2016 07:00:00",7935,602,76,4361,1238,0,14042,0,143,-163,27
"11.05.2016 08:00:00",7947,607,65,5191,1271,0,14506,0,-231,-160,2
"11.05.2016 09:00:00",7936,611,121,5300,1213,320,15159,0,14,-166,2
"11.05.2016 10:00:00",7924,609,160,5102,1575,321,15347,0,4,-180,25
"11.05.2016 11:00:00",7930,617,182,4866,1762,322,15290,0,-58,-171,23
"11.05.2016 12:00:00",7920,608,208,4869,1731,321,15294,0,-20,-170,4
"11.05.2016 13:00:00",7923,614,169,4859,1829,322,15298,0,-52,-175,-15
"11.05.2016 14:00:00",7919,614,147,4872,1870,321,15318,0,-65,-163,-17
"11.05.2016 15:00:00",7899,620,176,5011,1453,321,15118,0,-20,-171,-3
"11.05.2016 16:00:00",7911,577,137,5157,1347,322,15010,0,-114,-162,-1
"11.05.2016 17:00:00",7914,570,127,5436,1318,0,15052,0,10,-174,14
"11.05.2016 18:00:00",7914,571,58,5408,1512,0,15122,0,-11,-177,17
"11.05.2016 19:00:00",7924,564,26,5461,1487,151,15175,0,-97,-169,3
"11.05.2016 20:00:00",7922,571,10,5621,1529,151,15369,0,-38,-170,-35
"11.05.2016 21:00:00",7906,576,14,5660,1887,669,16320,0,-20,-152,-7
"11.05.2016 22:00:00",7891,572,8,5424,1676,795,16112,0,123,-170,-5
"11.05.2016 23:00:00",7904,575,8,4726,1626,0,14462,0,-23,-160,-22
"12.05.2016 00:00:00",7922,583,6,4630,1201,0,13549,-502,59,-170,-24
"12.05.2016 01:00:00",7915,581,4,4554,915,0,12826,-909,37,-170,44
"12.05.2016 02:00:00",7925,580,4,4571,563,0,12306,-909,-76,-274,62
"12.05.2016 03:00:00",7927,567,4,4557,615,0,12177,-1125,54,-275,-11
"12.05.2016 04:00:00",7929,566,2,4609,634,0,12192,-1123,15,-291,-13
"12.05.2016 05:00:00",7914,563,2,4466,759,0,12138,-1115,-19,-305,8
"12.05.2016 06:00:00",7942,571,7,4534,391,0,12794,0,-217,-415,120
"12.05.2016 07:00:00",7949,559,23,4894,1179,0,14137,0,-30,-384,103
"12.05.2016 08:00:00",7966,538,61,5425,1515,0,14765,0,-179,-348,-40
"12.05.2016 09:00:00",7937,541,121,5514,1580,321,15430,0,33,-377,-56
"12.05.2016 10:00:00",7930,582,179,5521,1698,320,15593,0,-36,-393,-24
"12.05.2016 11:00:00",7922,584,168,5524,1516,322,15428,0,6,-395,-35
"12.05.2016 12:00:00",7917,578,211,5569,1530,321,15521,0,-84,-393,55
"12.05.2016 13:00:00",7932,580,235,5515,1481,321,15439,0,-87,-393,40
"12.05.2016 14:00:00",7921,580,277,5517,1361,322,15455,0,46,-402,11
"12.05.2016 15:00:00",7942,582,234,5518,1354,321,15318,0,-17,-381,-54
"12.05.2016 16:00:00",7900,585,198,5637,1400,0,15091,0,-23,-399,-31
"12.05.2016 17:00:00",7894,584,130,5535,1485,0,15002,0,-34,-393,-23
"12.05.2016 18:00:00",7881,576,70,5511,1483,0,14878,0,-121,-392,54
"12.05.2016 19:00:00",7920,580,33,5355,1631,151,15005,0,-140,-390,46
"12.05.2016 20:00:00",7920,581,15,5471,1477,472,15224,0,-215,-386,84
"12.05.2016 21:00:00",7905,580,24,5586,1887,992,16305,0,-114,-394,36
"12.05.2016 22:00:00",7887,595,41,5607,1830,669,16101,0,58,-393,5
"12.05.2016 23:00:00",7923,608,67,5444,1183,0,14526,0,-134,-410,24
"13.05.2016 00:00:00",7947,602,111,5340,578,0,13529,-492,86,-394,-88
"13.05.2016 01:00:00",7902,603,99,4774,821,0,12690,-914,7,-405,-47
"13.05.2016 02:00:00",7930,608,52,4756,467,0,12171,-910,-243,-386,43
"13.05.2016 03:00:00",7945,607,51,4765,429,0,12107,-1128,-26,-390,-1
"13.05.2016 04:00:00",7935,603,57,4673,538,0,12103,-1120,-30,-402,-9
"13.05.2016 05:00:00",7924,601,42,4622,603,0,12057,-1113,-71,-392,-14
"13.05.2016 06:00:00",7922,598,19,4323,450,0,12726,0,-163,-393,120
"13.05.2016 07:00:00",7925,605,27,5142,976,0,14029,0,-109,-390,19
"13.05.2016 08:00:00",7937,569,40,5580,1098,0,14682,0,-30,-391,61
"13.05.2016 09:00:00",7937,568,65,5620,1127,321,15049,0,-41,-394,34
"13.05.2016 10:00:00",7910,601,109,5298,1631,321,15258,0,-49,-399,30
"13.05.2016 11:00:00",7910,607,132,5246,1542,320,15120,0,-72,-403,26
"13.05.2016 12:00:00",7929,597,171,5313,1640,320,15266,0,-76,-393,-49
"13.05.2016 13:00:00",7900,602,159,5593,1430,321,15300,0,-66,-380,-68
"13.05.2016 14:00:00",7901,604,159,5635,1416,322,15410,0,1,-387,-62
"13.05.2016 15:00:00",7909,597,84,5637,1394,324,15358,0,-54,-390,31
"13.05.2016 16:00:00",7905,597,119,5721,1211,322,15297,0,11,-381,-36
"13.05.2016 17:00:00",7897,595,160,5644,1670,0,15279,0,-70,-382,-59
"13.05.2016 18:00:00",7890,592,161,5678,1749,0,15474,0,4,-398,-19
"13.05.2016 19:00:00",7876,588,164,5818,1546,151,15435,0,-167,-392,37
"13.05.2016 20:00:00",7886,595,169,5866,1372,300,15467,0,-179,-390,45
"13.05.2016 21:00:00",7893,598,188,5897,1753,668,16320,0,-46,-384,-37
"13.05.2016 22:00:00",7897,592,169,5885,1596,474,16012,0,-74,-389,57
"13.05.2016 23:00:00",7925,598,175,5548,945,0,14579,0,-64,-393,18
"14.05.2016 00:00:00",7923,591,139,5186,1263,0,13858,-494,-171,-382,-37
"14.05.2016 01:00:00",7890,586,145,4871,921,0,13240,-491,-52,-448,-33
"14.05.2016 02:00:00",7906,586,220,4806,637,0,12685,-711,-25,-527,-62
"14.05.2016 03:00:00",7880,589,216,4899,761,0,12514,-1122,34,-542,-60
"14.05.2016 04:00:00",7914,593,104,5055,629,0,12453,-1121,-26,-532,-25
"14.05.2016 05:00:00",7907,592,71,5046,431,0,12266,-1121,-3,-544,25
"14.05.2016 06:00:00",7909,606,88,4823,711,0,12542,-896,-52,-553,54
"14.05.2016 07:00:00",7901,597,150,4522,452,0,12924,0,-51,-545,56
"14.05.2016 08:00:00",7911,597,177,4727,867,0,13485,0,-56,-514,-49
"14.05.2016 09:00:00",7916,597,270,5011,984,321,14394,0,45,-532,-31
"14.05.2016 10:00:00",7899,599,329,5382,1310,321,14975,0,-56,-547,-75
"14.05.2016 11:00:00",7906,578,397,5511,1186,322,15093,0,-3,-553,-64
"14.05.2016 12:00:00",7907,587,397,5582,1461,320,15418,0,-57,-554,-38
"14.05.2016 13:00:00",7891,575,431,5553,1316,322,15332,0,-57,-542,33
"14.05.2016 14:00:00",7921,575,429,5535,1155,322,15156,0,-50,-525,-20
"14.05.2016 15:00:00",7889,572,372,5631,1161,0,15016,0,-49,-450,69
"14.05.2016 16:00:00",7900,571,391,5619,996,0,14866,0,-33,-456,58
"14.05.2016 17:00:00",7884,572,332,5416,1339,0,14878,0,-50,-447,7
"14.05.2016 18:00:00",7893,592,267,5473,1275,151,15009,0,-2,-441,-20
"14.05.2016 19:00:00",7880,597,219,5682,1104,151,15011,0,5,-434,-4
"14.05.2016 20:00:00",7900,601,163,5741,1023,346,15019,0,-85,-450,-19
"14.05.2016 21:00:00",7878,599,189,5611,1758,346,15703,0,-69,-442,40
"14.05.2016 22:00:00",7887,600,128,5174,2578,0,15701,0,4,-453,-15
"14.05.2016 23:00:00",7892,604,98,4725,1792,0,14407,0,41,-497,-71
"15.05.2016 00:00:00",7901,597,151,4391,1226,0,13510,0,-39,-530,-30
"15.05.2016 01:00:00",7900,603,139,4286,745,0,12770,0,-125,-533,-92
"15.05.2016 02:00:00",7900,601,127,4259,554,0,12147,-493,-29,-539,-87
"15.05.2016 03:00:00",7885,597,117,4329,525,0,11996,-709,-74,-551,17
"15.05.2016 04:00:00",7909,593,83,4410,641,0,11776,-1128,7,-529,-67
"15.05.2016 05:00:00",7932,596,105,4152,449,0,11731,-705,-66,-533,-61
"15.05.2016 06:00:00",7915,594,71,4179,597,0,12048,-706,48,-532,29
"15.05.2016 07:00:00",7903,593,113,4450,452,0,12294,-481,-19,-544,-8
"15.05.2016 08:00:00",7931,593,170,4605,340,0,12723,0,-254,-488,-6
"15.05.2016 09:00:00",7928,601,171,4326,679,322,13410,0,-13,-456,33
"15.05.2016 10:00:00",7901,601,273,4371,1143,323,13944,0,-4,-434,-48
"15.05.2016 11:00:00",7930,610,285,4394,1080,324,13968,0,-72,-435,36
"15.05.2016 12:00:00",7925,606,379,4420,1706,0,14264,0,-158,-448,16
"15.05.2016 13:00:00",7928,606,358,4462,1821,0,14398,0,-107,-440,-46
"15.05.2016 14:00:00",7919,603,355,4579,1249,324,14309,0,-49,-454,-44
"15.05.2016 15:00:00",7885,602,348,4789,746,323,14059,0,-54,-461,52
"15.05.2016 16:00:00",7907,608,333,4910,1010,0,14188,0,71,-451,-26
